834,δῶμα
835,γουνάζομαι
836,ἀποβαίνω
837,εὔζωνος
838,λιμήν
839,πολυβενθής
840,ἐντός
841,ἱστίον
842,στέλλω
843,ἱστοδόκη
844,πελάζω
845,πρότονοι
846,ὑφίημι
847,ὅρμος
848,προερέσσω
849,ἐρετμόν
850,εὐνή
851,ῥηγμίν
852,ποντόπορος
853,βωμός
854,ὑπέρ
855,πολύστονος
856,ὦκα
857,ἑξῆς
858,εὔδμητος
859,χερνίπτομαι
860,οὐλοχύται
861,ἀνέχω
862,πάρος
863,ἴπτομαι
864,ἐπικραίνω
865,προβάλλω
866,αὐερύω
867,σφάζω
868,δέρω
869,ἐκτέμνω
870,καλύπτω
871,δίπτυχος
872,ποιέω
873,ὠμοθετέω
874,σχίζα
875,αἶθοψ
876,οἶνος
877,λείβω
878,πεμπώβολον
879,μῆρα
880,σπλάγχνον
881,πατέομαι
882,πάσσω
883,μιστύλλω
884,ὀβελός
885,ὀπτάω
886,περιφραδής
887,πόνος
888,πόσις
889,ἐδητύς
890,ἔρος
891,κόρος
892,κρατήρ
893,ἐπιστέφω
894,ποτός
895,νωμάω
896,ἐπάρχω
897,δέπας
898,πανημέριος
899,μολπή
900,καλός
901,παιάν
902,μέλπω
903,ἦμος
904,ἠέλιος
905,καταδύω
906,κνέφας
907,κοιμάω
908,πρυμνήσιος
909,ἠριγένεια
910,ῥοδοδάκτυλος
911,ἠώς
912,ἀνάγω
913,ἴκμενος
914,οὖρος
915,Ἑκάεργος
916,λευκός
917,πετάννυμι
918,ἄνεμος
919,πρήθω
920,μέσος
921,ἀμφί
922,κῦμα
923,στεῖρα
924,πορφύρεος
925,ἰάχω
926,θέω
927,διαπράσσω
928,ἤπειρος
929,ὑψοῦ
930,ψάμαθος
931,ὑπό
932,ἕρμα
933,τανύω
934,σκίδνημι
935,πωλέομαι
936,κυδιάνειρα
937,φθινύθω
938,αὖθι
939,ποθέω
940,ἀυτή
941,ἄρχω
942,ἐφετμή
943,ἠέριος
944,εὐρύοπα
945,Κρονίδης
946,ἄτερ
947,ἄκρος
948,κορυφή
949,πολυδειράς
950,σκαιός
951,δεξιτερός
952,ἀνθερεών
953,πάτηρ
954,τόφρα
955,κράτος
956,νεφεληγερέτα
957,ἅπτω
958,ἐμφύω
959,δεύτερος
960,νημερτής
961,ὑπισχνέομαι
962,κατανεύω
963,δέος
964,ὀχθέω
965,λοίγιος
966,ἐχθοδοπέω
967,ἐρέθω
968,ὀνείδειος
969,νεικέω
970,ἀποστείχω
971,μέλω
972,κεφαλή
973,τέκμαρ
974,παλινάγρετος
975,ἀπατηλός
976,ἀτελεύτητος
977,κυάνεος
